,num bidders,avg rev,avg num med
0,2.0,5.656854249492381,2.0
1,3.0,6.928203230275509,3.0
2,4.0,8.0,3.0
3,5.0,4.47213595499958,1.0
4,6.0,9.797958971132712,4.0
5,7.0,10.583005244258363,4.0
6,8.0,11.313708498984761,7.0
7,9.0,12.0,9.0
8,10.0,12.649110640673518,5.0
9,11.0,13.2664991614216,6.0
10,12.0,13.856406460551018,6.0
11,13.0,14.422205101855956,5.0
12,14.0,14.966629547095765,6.0
13,15.0,15.491933384829668,6.0
14,16.0,16.0,6.0
15,17.0,16.492422502470642,10.0
16,18.0,16.97056274847714,7.0
17,19.0,17.435595774162696,7.0
18,20.0,17.88854381999832,9.0
19,21.0,18.33030277982336,8.0
20,22.0,18.76166303929372,9.0
21,23.0,19.183326093250876,11.0
22,24.0,19.595917942265423,5.0
23,25.0,20.0,6.0
24,26.0,20.396078054371138,7.0
25,27.0,20.784609690826528,5.0
26,28.0,21.166010488516726,5.0
27,29.0,21.540659228538015,9.0
28,30.0,21.908902300206645,8.0
29,31.0,22.271057451320086,9.0
30,32.0,22.627416997969522,6.0
31,33.0,22.978250586152114,7.0
32,34.0,23.323807579381203,8.0
33,35.0,23.664319132398465,6.0
34,36.0,24.0,7.0
35,37.0,24.331050121192877,9.0
36,38.0,24.657656011875904,11.0
37,39.0,24.979991993593593,8.0
38,40.0,25.298221281347036,11.0
39,41.0,25.612496949731394,9.0
40,42.0,25.92296279363144,10.0
41,43.0,26.229754097208,7.0
42,44.0,26.5329983228432,6.0
43,45.0,26.832815729997478,6.0
44,46.0,27.129319932501073,10.0
45,47.0,27.422618401604176,9.0
46,48.0,27.712812921102035,12.0
47,49.0,28.0,13.0
48,50.0,28.284271247461902,7.0
49,51.0,28.5657137141714,10.0
50,52.0,28.844410203711913,12.0
51,53.0,29.120439557122072,9.0
52,54.0,29.393876913398138,10.0
53,55.0,29.664793948382652,11.0
54,56.0,29.93325909419153,12.0
55,57.0,30.199337741083,8.0
56,58.0,30.463092423455635,18.0
57,59.0,30.72458299147443,18.0
58,60.0,30.983866769659336,16.0
59,61.0,31.240998703626616,20.0
60,62.0,31.496031496047245,17.0
61,63.0,31.74901573277509,10.0
62,64.0,32.0,11.0
63,65.0,32.2490309931942,14.0
64,66.0,32.49615361854384,8.0
65,67.0,32.7414110874898,9.0
66,68.0,32.984845004941285,11.0
67,69.0,33.2264954516723,12.0
68,70.0,33.46640106136302,12.0
69,71.0,33.704599092705436,11.0
70,72.0,33.94112549695428,9.0
71,73.0,34.17601498127012,4.0
72,74.0,34.40930106817051,13.0
73,75.0,34.64101615137755,7.0
74,76.0,34.87119154832539,5.0
75,77.0,35.09985754956849,14.0
76,78.0,35.32704346531139,19.0
77,79.0,35.552777669262355,9.0
78,80.0,35.77708763999664,9.0
79,81.0,36.0,20.0
80,82.0,36.22154055254967,13.0
81,83.0,36.4417343165772,11.0
82,84.0,36.66060555964672,14.0
83,85.0,36.87817782917155,16.0
84,86.0,37.094473981982816,12.0
85,87.0,37.30951621235526,11.0
86,88.0,37.52332607858744,11.0
87,89.0,37.73592452822641,10.0
88,90.0,37.94733192202055,15.0
89,91.0,38.157568056677825,18.0
90,92.0,38.36665218650175,17.0
91,93.0,38.57460304397182,11.0
92,94.0,38.781438859330635,11.0
93,95.0,38.98717737923585,11.0
94,96.0,39.191835884530846,15.0
95,97.0,39.395431207184416,7.0
96,98.0,39.59797974644666,9.0
97,99.0,39.7994974842648,10.0
98,100.0,40.0,14.0
