,num bidders,avg rev,avg num med
0,2.0,1.4142135623730951,1.0
1,3.0,1.7320508075688772,1.0
2,4.0,6.0,3.0
3,5.0,6.708203932499369,3.0
4,6.0,9.797958971132712,5.0
5,7.0,10.583005244258363,5.0
6,8.0,11.313708498984761,5.0
7,9.0,12.0,5.0
8,10.0,12.649110640673518,4.0
9,11.0,13.2664991614216,5.0
10,12.0,10.392304845413264,3.0
11,13.0,14.422205101855956,6.0
12,14.0,14.966629547095765,4.0
13,15.0,11.618950038622252,3.0
14,16.0,12.0,3.0
15,17.0,16.492422502470642,8.0
16,18.0,16.97056274847714,5.0
17,19.0,17.435595774162696,7.0
18,20.0,17.88854381999832,6.0
19,21.0,18.33030277982336,10.0
20,22.0,18.76166303929372,9.0
21,23.0,14.387494569938157,3.0
22,24.0,19.595917942265423,7.0
23,25.0,20.0,7.0
24,26.0,20.396078054371138,8.0
25,27.0,20.784609690826528,10.0
26,28.0,21.166010488516726,9.0
27,29.0,21.540659228538015,5.0
28,30.0,16.431676725154983,3.0
29,31.0,22.271057451320086,9.0
30,32.0,22.627416997969522,8.0
31,33.0,22.978250586152114,5.0
32,34.0,23.323807579381203,7.0
33,35.0,23.664319132398465,5.0
34,36.0,24.0,4.0
35,37.0,24.331050121192877,10.0
36,38.0,24.657656011875904,11.0
37,39.0,24.979991993593593,9.0
38,40.0,25.298221281347036,9.0
39,41.0,25.612496949731394,4.0
40,42.0,25.92296279363144,10.0
41,43.0,26.229754097208,12.0
42,44.0,26.5329983228432,11.0
43,45.0,26.832815729997478,9.0
44,46.0,27.129319932501073,9.0
45,47.0,27.422618401604176,16.0
46,48.0,27.712812921102035,14.0
47,49.0,28.0,9.0
48,50.0,28.284271247461902,10.0
49,51.0,28.5657137141714,13.0
50,52.0,28.844410203711913,5.0
51,53.0,29.120439557122072,15.0
52,54.0,29.393876913398138,10.0
53,55.0,29.664793948382652,9.0
54,56.0,29.93325909419153,6.0
55,57.0,30.199337741083,13.0
56,58.0,30.463092423455635,17.0
57,59.0,30.72458299147443,14.0
58,60.0,30.983866769659336,10.0
59,61.0,31.240998703626616,8.0
60,62.0,31.496031496047245,9.0
61,63.0,31.74901573277509,7.0
62,64.0,32.0,9.0
63,65.0,32.2490309931942,11.0
64,66.0,32.49615361854384,11.0
65,67.0,32.7414110874898,8.0
66,68.0,32.984845004941285,10.0
67,69.0,33.2264954516723,9.0
68,70.0,33.46640106136302,8.0
69,71.0,33.704599092705436,14.0
70,72.0,33.94112549695428,7.0
71,73.0,34.17601498127012,15.0
72,74.0,34.40930106817051,5.0
73,75.0,34.64101615137755,12.0
74,76.0,34.87119154832539,13.0
75,77.0,35.09985754956849,15.0
76,78.0,35.32704346531139,16.0
77,79.0,35.552777669262355,18.0
78,80.0,35.77708763999664,10.0
79,81.0,36.0,8.0
80,82.0,36.22154055254967,8.0
81,83.0,36.4417343165772,8.0
82,84.0,36.66060555964672,13.0
83,85.0,36.87817782917155,14.0
84,86.0,37.094473981982816,10.0
85,87.0,37.30951621235526,14.0
86,88.0,37.52332607858744,11.0
87,89.0,37.73592452822641,12.0
88,90.0,37.94733192202055,11.0
89,91.0,38.157568056677825,15.0
90,92.0,38.36665218650175,10.0
91,93.0,38.57460304397182,10.0
92,94.0,38.781438859330635,13.0
93,95.0,38.98717737923585,9.0
94,96.0,39.191835884530846,20.0
95,97.0,39.395431207184416,25.0
96,98.0,39.59797974644666,11.0
97,99.0,39.7994974842648,17.0
98,100.0,40.0,13.0
