,num bidders,avg rev,avg num med
0,2.0,9.899494936611665,2.0
1,3.0,12.12435565298214,3.0
2,4.0,14.0,3.0
3,5.0,15.652475842498529,4.0
4,6.0,17.146428199482244,5.0
5,7.0,18.520259177452136,3.0
6,8.0,19.79898987322333,5.0
7,9.0,21.0,5.0
8,10.0,22.135943621178658,7.0
9,11.0,23.2163735324878,7.0
10,12.0,24.24871130596428,9.0
11,13.0,25.238858928247925,5.0
12,14.0,26.19160170741759,7.0
13,15.0,27.11088342345192,10.0
14,16.0,28.0,7.0
15,17.0,28.861739379323623,8.0
16,18.0,29.698484809834994,6.0
17,19.0,30.51229260478472,12.0
18,20.0,31.304951684997057,11.0
19,21.0,32.078029864690876,4.0
20,22.0,32.83291031876401,10.0
21,23.0,33.57082066318903,9.0
22,24.0,34.29285639896449,6.0
23,25.0,35.0,12.0
24,26.0,35.69313659514949,8.0
25,27.0,36.373066958946424,10.0
26,28.0,37.04051835490427,5.0
27,29.0,37.69615364994153,9.0
28,30.0,38.34057902536163,10.0
29,31.0,38.97435053981015,8.0
30,32.0,39.59797974644666,10.0
31,33.0,40.2119385257662,15.0
32,34.0,40.81666326391711,11.0
33,35.0,41.41255848169731,12.0
34,36.0,42.0,8.0
35,37.0,42.579337712087536,8.0
36,38.0,43.15089802078283,8.0
37,39.0,43.71498598878879,13.0
38,40.0,44.271887242357316,10.0
39,41.0,44.82186966202994,11.0
40,42.0,45.365184888855026,9.0
41,43.0,45.902069670114,6.0
42,44.0,46.4327470649756,13.0
43,45.0,46.95742752749558,10.0
44,46.0,47.47630988187688,6.0
45,47.0,47.989582202807306,11.0
46,48.0,48.49742261192856,9.0
47,49.0,49.0,14.0
48,50.0,49.49747468305833,11.0
49,51.0,49.98999899979995,12.0
50,52.0,50.47771785649585,9.0
51,53.0,50.96076922496363,11.0
52,54.0,51.43928459844674,11.0
53,55.0,51.91338940966964,11.0
54,56.0,52.38320341483518,11.0
55,57.0,52.848841046895245,12.0
56,58.0,53.31041174104736,11.0
57,59.0,53.76802023508026,10.0
58,60.0,54.22176684690384,14.0
59,61.0,54.67174773134658,12.0
60,62.0,55.11805511808268,8.0
61,63.0,55.560777532356404,11.0
62,64.0,56.0,12.0
63,65.0,56.435804238089844,15.0
64,66.0,56.868268832451726,16.0
65,67.0,57.29746940310715,14.0
66,68.0,57.723478758647246,16.0
67,69.0,58.146367040426526,9.0
68,70.0,58.56620185738529,13.0
69,71.0,58.98304841223451,10.0
70,72.0,59.39696961966999,9.0
71,73.0,59.80802621722271,11.0
72,74.0,60.21627686929838,14.0
73,75.0,60.62177826491071,15.0
74,76.0,61.02458520956944,19.0
75,77.0,61.424750711744856,11.0
76,78.0,61.822326064294934,9.0
77,79.0,62.21736092120912,14.0
78,80.0,62.609903369994115,10.0
79,81.0,63.0,10.0
80,82.0,63.38769596696192,16.0
81,83.0,63.773035054010094,18.0
82,84.0,64.15605972938175,14.0
83,85.0,64.53681120105021,13.0
84,86.0,64.91532946846993,15.0
85,87.0,65.2916533716217,10.0
86,88.0,65.66582063752801,11.0
87,89.0,66.03786792439622,13.0
88,90.0,66.40783086353596,15.0
89,91.0,66.7757440991862,16.0
90,92.0,67.14164132637806,20.0
91,93.0,67.50555532695068,9.0
92,94.0,67.86751800382861,12.0
93,95.0,68.22756041366274,16.0
94,96.0,68.58571279792898,20.0
95,97.0,68.94200461257273,14.0
96,98.0,69.29646455628166,17.0
97,99.0,69.6491205974634,9.0
98,100.0,70.0,18.0
