,num bidders,avg rev,avg num med
0,2.0,4.009295449327725,1.89
1,3.0,4.858402515230701,2.4
2,4.0,5.61,2.68
3,5.0,6.607580873511879,3.48
4,6.0,7.0912728053573,3.49
5,7.0,7.738822584863928,4.11
6,8.0,8.230722933011414,3.9
7,9.0,8.955,4.51
8,10.0,9.439398815602612,4.66
9,11.0,9.9498743710662,4.92
10,12.0,10.340343321186198,5.02
11,13.0,10.708487288128048,4.94
12,14.0,11.056597577916998,5.51
13,15.0,11.50276053823603,5.42
14,16.0,11.94,5.71
15,17.0,12.36931687685298,5.98
16,18.0,12.600642840744277,5.92
17,19.0,13.076696830622023,6.06
18,20.0,13.28224378634875,5.95
19,21.0,13.74772708486752,6.6
20,22.0,14.071247279470288,6.34
21,23.0,14.243619624238775,6.43
22,24.0,14.623453764415572,6.79
23,25.0,14.925,6.97
24,26.0,15.14408795537057,7.1
25,27.0,15.588457268119896,7.12
26,28.0,15.874507866387544,7.06
27,29.0,16.15549442140351,7.16
28,30.0,16.431676725154983,7.32
29,31.0,16.619776623047613,7.58
30,32.0,16.970562748477143,7.24
31,33.0,17.233687939614086,8.13
32,34.0,17.492855684535904,7.82
33,35.0,17.74823934929885,8.1
34,36.0,18.0,7.86
35,37.0,18.24828759089466,8.39
36,38.0,18.49324200890693,8.03
37,39.0,18.734993995195197,7.66
38,40.0,18.973665961010276,8.31
39,41.0,19.209372712298546,8.6
40,42.0,19.44222209522358,8.69
41,43.0,19.672315572906,8.54
42,44.0,19.8997487421324,8.82
43,45.0,20.12461179749811,8.9
44,46.0,20.346989949375804,8.96
45,47.0,20.56696380120313,9.03
46,48.0,20.680686642372397,9.1
47,49.0,20.79,9.15
48,50.0,21.213203435596427,9.3
49,51.0,21.42428528562855,9.42
50,52.0,21.633307652783934,9.34
51,53.0,21.840329667841555,9.06
52,54.0,22.045407685048602,9.36
53,55.0,22.24859546128699,9.83
54,56.0,22.44994432064365,9.77
55,57.0,22.64950330581225,10.06
56,58.0,22.847319317591726,9.51
57,59.0,23.043437243605823,9.94
58,60.0,23.237900077244504,9.76
59,61.0,23.430749027719962,9.9
60,62.0,23.622023622035435,10.36
61,63.0,23.811761799581316,10.35
62,64.0,24.0,10.68
63,65.0,24.186773244895647,10.39
64,66.0,24.372115213907882,10.45
65,67.0,24.55605831561735,10.52
66,68.0,24.73863375370596,10.3
67,69.0,24.919871588754226,10.57
68,70.0,25.099800796022265,10.62
69,71.0,25.278449319529077,10.36
70,72.0,25.45584412271571,10.94
71,73.0,25.63201123595259,10.89
72,74.0,25.80697580112788,11.07
73,75.0,25.98076211353316,11.12
74,76.0,26.153393661244046,11.16
75,77.0,26.324893162176366,10.83
76,78.0,26.495282598983543,11.1
77,79.0,26.664583251946766,10.98
78,80.0,26.832815729997478,10.97
