,num bidders,avg rev,avg num med
0,2.0,5.232590180780452,1.85
1,3.0,6.754998149518621,2.7
2,4.0,8.0,3.45
3,5.0,8.94427190999916,3.6
4,6.0,9.797958971132712,4.3
5,7.0,10.318430113151903,4.4
6,8.0,11.030865786510143,4.0
7,9.0,11.4,4.3
8,10.0,12.332882874656681,4.85
9,11.0,13.2664991614216,5.7
10,12.0,13.856406460551018,5.0
11,13.0,14.422205101855956,5.3
12,14.0,14.966629547095765,6.1
13,15.0,15.491933384829668,6.05
14,16.0,16.0,6.95
15,17.0,16.080111939908875,6.05
16,18.0,16.97056274847714,7.6
17,19.0,17.435595774162696,5.9
18,20.0,17.88854381999832,5.8
19,21.0,18.33030277982336,6.35
20,22.0,18.76166303929372,7.4
21,23.0,18.703742940919604,7.5
22,24.0,19.595917942265423,7.3
23,25.0,20.0,7.55
24,26.0,20.396078054371138,8.6
25,27.0,20.784609690826528,7.75
26,28.0,21.166010488516726,7.9
27,29.0,21.540659228538015,7.55
28,30.0,21.908902300206645,7.8
