,num bidders,avg rev,avg num med
0,2.0,7.0710678118654755,2.0
1,3.0,8.660254037844386,3.0
2,4.0,10.0,4.0
3,5.0,11.180339887498949,4.0
4,6.0,12.24744871391589,2.0
5,7.0,13.228756555322953,6.0
6,8.0,14.142135623730951,6.0
7,9.0,15.0,5.0
8,10.0,15.811388300841898,4.0
9,11.0,16.583123951776997,5.0
10,12.0,17.32050807568877,4.0
11,13.0,18.027756377319946,7.0
12,14.0,18.708286933869708,5.0
13,15.0,19.364916731037084,5.0
14,16.0,20.0,4.0
15,17.0,20.615528128088304,6.0
16,18.0,21.213203435596423,9.0
17,19.0,21.79449471770337,9.0
18,20.0,22.360679774997898,9.0
19,21.0,22.9128784747792,7.0
20,22.0,23.45207879911715,5.0
21,23.0,23.979157616563597,7.0
22,24.0,24.49489742783178,8.0
23,25.0,25.0,9.0
24,26.0,25.495097567963924,11.0
25,27.0,25.98076211353316,4.0
26,28.0,26.457513110645905,7.0
27,29.0,26.92582403567252,12.0
28,30.0,27.386127875258307,9.0
29,31.0,27.83882181415011,7.0
30,32.0,28.284271247461902,6.0
31,33.0,28.722813232690143,8.0
32,34.0,29.154759474226502,12.0
33,35.0,29.58039891549808,8.0
34,36.0,30.0,6.0
35,37.0,30.413812651491096,14.0
36,38.0,30.82207001484488,5.0
37,39.0,31.22498999199199,8.0
38,40.0,31.622776601683796,14.0
39,41.0,32.01562118716424,8.0
40,42.0,32.4037034920393,9.0
41,43.0,32.78719262151,9.0
42,44.0,33.166247903553995,8.0
43,45.0,33.54101966249685,7.0
44,46.0,33.91164991562634,5.0
45,47.0,34.27827300200522,6.0
46,48.0,34.64101615137754,9.0
47,49.0,35.0,10.0
48,50.0,35.35533905932738,9.0
49,51.0,35.707142142714254,16.0
50,52.0,36.05551275463989,9.0
51,53.0,36.40054944640259,13.0
52,54.0,36.742346141747674,12.0
53,55.0,37.080992435478315,10.0
54,56.0,37.416573867739416,7.0
55,57.0,37.74917217635375,11.0
56,58.0,38.07886552931954,6.0
57,59.0,38.40572873934304,15.0
58,60.0,38.72983346207417,8.0
59,61.0,39.05124837953327,11.0
60,62.0,39.370039370059054,15.0
61,63.0,39.68626966596886,14.0
62,64.0,40.0,7.0
63,65.0,40.311288741492746,14.0
64,66.0,40.620192023179804,14.0
65,67.0,40.926763859362254,12.0
66,68.0,41.23105625617661,18.0
67,69.0,41.53311931459037,11.0
68,70.0,41.83300132670378,10.0
69,71.0,42.1307488658818,13.0
70,72.0,42.426406871192846,14.0
71,73.0,42.720018726587654,11.0
72,74.0,43.01162633521314,19.0
73,75.0,43.30127018922194,17.0
74,76.0,43.58898943540674,8.0
75,77.0,43.874821936960615,7.0
76,78.0,44.15880433163924,8.0
77,79.0,44.44097208657794,7.0
78,80.0,44.721359549995796,15.0
79,81.0,45.0,9.0
80,82.0,45.27692569068709,13.0
81,83.0,45.552167895721496,16.0
82,84.0,45.8257569495584,4.0
83,85.0,46.09772228646443,12.0
84,86.0,46.36809247747852,24.0
85,87.0,46.63689526544408,15.0
86,88.0,46.9041575982343,15.0
87,89.0,47.169905660283014,17.0
88,90.0,47.434164902525694,11.0
89,91.0,47.69696007084728,11.0
90,92.0,47.958315233127195,11.0
91,93.0,48.218253804964775,15.0
92,94.0,48.4767985741633,11.0
93,95.0,48.733971724044814,14.0
94,96.0,48.98979485566356,13.0
95,97.0,49.244289008980516,9.0
96,98.0,49.49747468305833,18.0
97,99.0,49.749371855331,9.0
98,100.0,50.0,15.0
