,num bidders,avg rev,avg num med
0,2.0,6.929646455628166,1.96
1,3.0,8.487048957087497,2.7
2,4.0,9.8,3.41
3,5.0,11.068536488623959,3.82
4,6.0,12.186211470346311,4.2
5,7.0,13.228756555322953,4.81
6,8.0,14.071424945612296,5.06
7,9.0,14.925,5.11
8,10.0,15.732331359337689,5.47
9,11.0,16.583123951776997,5.73
10,12.0,17.32050807568877,5.72
11,13.0,18.027756377319946,5.97
12,14.0,18.61474549920036,6.47
13,15.0,19.2680921473819,6.35
14,16.0,20.0,6.31
15,17.0,20.615528128088304,6.68
16,18.0,21.10713741841844,6.66
17,19.0,21.79449471770337,6.99
18,20.0,22.360679774997898,7.38
19,21.0,22.9128784747792,7.4
20,22.0,23.45207879911715,7.6
21,23.0,23.73936604039796,7.62
22,24.0,24.49489742783178,7.91
23,25.0,25.0,7.76
24,26.0,25.495097567963924,7.91
25,27.0,25.98076211353316,8.29
26,28.0,26.457513110645905,8.34
27,29.0,26.92582403567252,8.69
28,30.0,27.386127875258307,8.28
29,31.0,27.83882181415011,9.06
30,32.0,28.284271247461902,8.78
31,33.0,28.722813232690143,8.5
32,34.0,29.154759474226502,9.18
33,35.0,29.43249692092059,8.9
34,36.0,30.0,9.24
35,37.0,30.413812651491096,8.79
36,38.0,30.82207001484488,9.23
37,39.0,31.22498999199199,9.35
38,40.0,31.622776601683796,9.63
39,41.0,32.01562118716424,9.28
40,42.0,32.4037034920393,9.14
41,43.0,32.78719262151,10.05
42,44.0,33.166247903553995,9.88
43,45.0,33.54101966249685,9.67
44,46.0,33.91164991562634,10.2
45,47.0,34.27827300200522,10.13
46,48.0,34.64101615137754,10.41
47,49.0,35.0,10.72
48,50.0,35.35533905932738,10.17
49,51.0,35.707142142714254,9.91
50,52.0,36.05551275463989,10.41
51,53.0,36.40054944640259,10.57
52,54.0,36.742346141747674,10.45
53,55.0,37.080992435478315,10.76
54,56.0,37.416573867739416,11.0
55,57.0,37.74917217635375,10.65
56,58.0,38.07886552931954,11.27
57,59.0,38.40572873934304,10.92
58,60.0,38.72983346207417,10.75
59,61.0,39.05124837953327,11.55
60,62.0,39.370039370059054,11.71
61,63.0,39.68626966596886,11.46
62,64.0,39.8,11.97
63,65.0,40.311288741492746,11.08
64,66.0,40.620192023179804,11.51
65,67.0,40.926763859362254,11.91
66,68.0,41.23105625617661,11.19
67,69.0,41.53311931459037,11.63
68,70.0,41.83300132670378,12.09
69,71.0,42.1307488658818,12.06
70,72.0,42.426406871192846,11.18
71,73.0,42.720018726587654,11.66
72,74.0,43.01162633521314,11.3
73,75.0,43.30127018922194,12.42
74,76.0,43.58898943540674,11.47
75,77.0,43.874821936960615,12.43
76,78.0,44.15880433163924,12.57
77,79.0,44.44097208657794,12.64
78,80.0,44.721359549995796,12.24
