,num bidders,avg rev,avg num med
0,2.0,7.0710678118654755,2.0
1,3.0,8.010734985006057,2.5
2,4.0,10.0,3.4
3,5.0,11.180339887498949,4.05
4,6.0,12.24744871391589,3.95
5,7.0,13.228756555322953,4.25
6,8.0,14.142135623730951,4.9
7,9.0,15.0,4.8
8,10.0,15.811388300841898,5.75
9,11.0,16.583123951776997,5.9
10,12.0,17.32050807568877,5.7
11,13.0,18.027756377319946,5.85
12,14.0,18.708286933869708,5.85
13,15.0,19.364916731037084,6.15
14,16.0,20.0,6.45
15,17.0,20.615528128088304,7.0
16,18.0,21.213203435596423,6.9
17,19.0,21.79449471770337,7.3
18,20.0,22.360679774997898,7.15
19,21.0,22.9128784747792,7.2
20,22.0,23.45207879911715,6.8
21,23.0,23.979157616563597,7.05
22,24.0,24.49489742783178,7.85
23,25.0,25.0,8.65
24,26.0,24.857720128764825,8.25
25,27.0,25.98076211353316,8.25
26,28.0,26.457513110645905,7.55
27,29.0,26.92582403567252,7.9
28,30.0,27.386127875258307,8.1
